Defect_ID,Module_Name,Severity,Priority,Execution_Time,Defect_Fix_Time,Detected_Phase,Automation_Covered,Tester_Experience,Lines_of_Code,Defect_Reopened,Build_Release
D02773,Reports,Medium,P2,22.74,7.83,System Test,0,1.5,1233.0,0,R04
D02774,Reports,Medium,P2,20.21,5.77,Unit Test,0,5.3,881.0,1,R11
D02775,Search,Critical,P3,18.29,8.23,UAT,0,9.0,901.0,0,R06
D02776,Search,Low,P3,4.77,4.73,System Test,1,9.8,442.0,0,R19
D02777,Login,Medium,P2,23.62,8.15,Unit Test,1,8.2,1828.0,1,R05
D02778,Search,Low,P3,27.08,6.46,System Test,0,7.1,1933.0,0,R09
D02779,Notifications,Medium,P2,28.13,7.42,Unit Test,0,7.9,1729.0,0,R19
D02780,Login,High,P1,26.02,9.92,UAT,0,4.2,1804.0,0,R11
D02781,Dashboard,Low,P3,3.97,4.99,UAT,0,9.3,1053.0,0,R01
D02782,Reports,High,P2,36.42,9.2,System Test,1,7.4,1903.0,1,R09
D02783,Inventory,High,P2,7.13,5.01,System Test,0,7.6,264.0,0,R15
D02784,Login,Critical,P3,12.72,8.11,System Test,1,8.4,598.0,0,R03
D02785,Notifications,High,P3,34.08,8.84,Unit Test,0,4.9,1884.0,0,R11
D02786,Dashboard,Low,P1,,6.27,UAT,0,3.5,1746.0,0,R18
D02787,Login,Medium,P1,8.3,7.46,UAT,1,6.4,1426.0,0,R13
D02788,Inventory,Medium,P3,21.43,5.42,System Test,1,1.6,1564.0,0,R12
D02789,Notifications,Medium,P1,10.47,4.42,System Test,1,4.7,878.0,0,R05
D02790,Login,Low,P3,6.93,2.57,System Test,0,8.9,801.0,1,R04
D02791,Payments,High,P3,3.31,6.17,UAT,1,7.4,382.0,0,R15
D02792,Dashboard,Critical,P3,12.25,6.52,Unit Test,1,6.4,903.0,1,R10
D02793,Payments,Medium,P3,31.14,8.75,UAT,1,5.9,1984.0,0,R07
D02794,Inventory,Critical,P2,44.59,10.86,Unit Test,0,8.5,1926.0,0,R16
D02795,Login,High,P1,7.42,4.72,UAT,1,3.3,412.0,0,R11
D02796,Inventory,Critical,P1,14.21,4.84,Unit Test,1,7.2,206.0,1,R06
D02797,Dashboard,High,P3,2.25,5.11,System Test,0,4.3,256.0,1,R11
D02798,Payments,High,P3,13.73,,System Test,1,9.9,920.0,0,R08
D02799,Reports,Medium,P3,7.15,3.84,System Test,0,,389.0,0,R13
D02800,Inventory,Critical,P2,9.64,8.01,System Test,1,9.5,637.0,1,R16
D02801,Inventory,Medium,P3,15.99,7.42,Unit Test,1,5.3,1079.0,0,R20
D02802,Notifications,Critical,P3,20.5,7.98,System Test,1,5.3,649.0,1,R03
D02803,Dashboard,High,P3,37.49,10.4,UAT,0,9.4,1929.0,0,R04
D02804,Search,Medium,P2,22.38,5.47,Unit Test,1,1.7,691.0,1,R15
D02805,Dashboard,Low,P2,13.97,4.36,Unit Test,1,9.4,885.0,0,R06
D02806,Dashboard,Medium,P3,7.84,4.6,UAT,0,7.1,111.0,0,R05
D02807,Search,Low,P3,1.0,1.64,System Test,1,4.4,113.0,1,R04
D02808,Inventory,Low,P2,31.83,5.46,Unit Test,0,1.1,1648.0,0,R04
D02809,Reports,Medium,P2,21.14,4.3,System Test,1,6.4,815.0,0,R11
D02810,Dashboard,Low,P3,31.86,6.32,Unit Test,1,6.5,1621.0,1,R06
D02811,Notifications,Critical,P3,16.07,5.43,Unit Test,0,3.5,534.0,1,R18
D02812,Search,Low,P2,8.34,3.89,UAT,1,7.8,670.0,0,R06
D02813,Dashboard,High,P3,22.22,6.4,System Test,0,8.6,878.0,0,R08
D02814,Reports,Low,P1,28.93,4.83,Unit Test,0,2.3,1172.0,1,R18
D02815,Login,Medium,P2,16.0,4.59,Unit Test,0,3.6,735.0,0,R15
D02816,Payments,Medium,P3,18.88,7.57,System Test,1,5.5,865.0,0,R08
D02817,Reports,Critical,P3,1.0,5.66,System Test,1,5.4,139.0,0,R02
D02818,Login,Medium,P3,10.39,5.7,System Test,0,9.0,726.0,0,R20
D02819,Payments,Low,P3,27.72,5.92,System Test,1,1.3,1710.0,0,R14
D02820,Reports,Low,P2,5.63,3.11,System Test,1,7.8,782.0,1,R11
D02821,Search,Critical,P2,3.71,6.13,System Test,0,6.5,413.0,0,R09
D02822,Search,High,P2,1.0,5.02,System Test,1,6.7,290.0,0,R13
D02823,Inventory,Critical,P2,34.66,,UAT,0,7.6,1696.0,0,R04
D02824,Reports,Low,P3,5.67,4.06,System Test,0,8.1,704.0,0,R05
D02825,Login,Low,P1,16.21,2.81,System Test,0,8.4,933.0,0,R17
D02826,Reports,Medium,P3,8.28,5.6,Unit Test,0,4.5,398.0,1,R14
D02827,Notifications,Medium,P1,12.2,6.0,UAT,0,3.7,570.0,0,R13
D02828,Inventory,High,P3,11.76,4.35,System Test,0,2.7,184.0,0,R12
D02829,Login,Critical,P3,33.7,9.96,Unit Test,0,7.1,1345.0,0,R18
D02830,Reports,Critical,P3,30.82,9.33,System Test,1,2.2,1315.0,0,R14
D02831,Payments,Critical,P2,36.84,12.82,Unit Test,1,5.4,1959.0,0,R11
D02832,Login,High,P2,33.99,8.71,Unit Test,1,1.4,1699.0,0,R07
D02833,Search,Low,P1,3.63,2.74,Unit Test,1,4.6,357.0,0,R19
D02834,Notifications,Low,P3,19.49,6.6,System Test,1,3.8,1555.0,0,R02
D02835,Inventory,Critical,P1,41.44,12.32,System Test,0,2.1,1843.0,0,R13
D02836,Payments,Low,P3,8.18,5.81,System Test,0,6.7,1634.0,0,R11
D02837,Payments,Low,P3,3.5431791339981844,0.7,Unit Test,1,9.3,1057.5735324698398,0,R07
D02838,Dashboard,High,P1,13.93,5.38,System Test,0,4.1,634.0,0,R02
D02839,Notifications,Medium,P1,14.3,5.36,System Test,1,9.0,841.0,0,R04
D02840,Reports,Low,P1,1.0,2.2,Unit Test,0,,252.0,0,R01
D02841,Dashboard,Critical,P3,20.25,9.2,System Test,1,5.6,974.0,1,R11
D02842,Reports,Medium,P1,35.66,8.53,Unit Test,0,4.3,1820.0,1,R17
D02843,Dashboard,Critical,P1,31.92,13.02,Unit Test,0,8.9,1555.0,0,R19
D02844,Inventory,Medium,P2,4.39,5.82,Unit Test,0,4.4,636.0,0,R02
D02845,Notifications,Medium,P2,12.37,6.64,Unit Test,1,6.8,903.0,1,R12
D02846,Reports,Low,P2,16.43,4.78,UAT,0,,995.0,0,R11
D02847,Inventory,Medium,P2,26.83,7.11,UAT,0,2.6,1270.0,0,R17
D02848,Reports,Medium,P3,9.27,7.17,System Test,1,1.3,1179.0,0,R19
D02849,Login,Low,P3,10.23,2.92,Unit Test,1,7.4,600.0,0,R20
D02850,Inventory,Critical,P1,42.02,12.3,System Test,1,4.0,1951.0,1,R11
D02851,Search,High,P3,,7.82,System Test,1,9.0,1097.0,1,R11
D02852,Search,High,P3,21.14,5.42,System Test,1,2.7,579.0,0,R07
D02853,Dashboard,Low,P2,21.79,7.5,Unit Test,0,8.3,1972.0,0,R06
D02854,Search,Critical,P2,37.31,10.75,Unit Test,0,4.9,1937.0,1,R02
D02855,Inventory,High,P3,13.01,5.49,Unit Test,0,8.3,150.0,1,R14
D02856,Notifications,Medium,P2,13.8,5.26,System Test,1,2.7,716.0,0,R08
D02857,Notifications,Low,P2,23.44,8.29,Unit Test,1,7.2,1381.0,1,R20
D02858,Reports,Medium,P2,17.0,7.68,System Test,0,2.7,962.0,0,R03
D02859,Login,Critical,P3,29.71,12.86,Unit Test,1,6.1,1780.0,0,R03
D02860,Payments,Medium,P2,4.81,4.17,Unit Test,1,4.0,548.0,1,R20
D02861,Payments,Critical,P2,8.11,8.28,System Test,0,10.0,178.0,0,R17
D02862,Inventory,Medium,P2,18.67,5.29,Unit Test,1,2.2,1163.0,0,R10
D02863,Inventory,High,P2,9.94,4.92,UAT,0,6.1,474.0,0,R09
D02864,Dashboard,Medium,P1,26.8,9.49,System Test,0,6.6,1805.0,0,R18
D02865,Notifications,Medium,P3,13.8,3.73,System Test,0,8.5,480.0,0,R12
D02866,Login,Low,P2,12.26,3.97,System Test,1,8.2,854.0,0,R15
D02867,Login,High,P3,39.9,9.57,System Test,0,5.4,1544.0,1,R04
D02868,Dashboard,Critical,P2,38.42,10.65,Unit Test,0,2.4,1491.0,0,R01
D02869,Inventory,Medium,P1,23.88,7.48,Unit Test,1,3.3,1196.0,1,R15
D02870,Dashboard,Medium,P2,20.02,8.16,System Test,1,4.1,1304.0,0,R01
D02871,Login,High,P3,26.26,6.51,UAT,0,2.7,498.0,0,R07
D02872,Search,High,P1,28.48,8.51,Unit Test,0,5.0,1895.0,0,R19
D02873,Notifications,Medium,P3,15.3,6.03,UAT,1,8.2,879.0,0,R17
D02874,Notifications,Low,P3,22.71,7.64,System Test,1,2.3,1907.0,0,R07
D02875,Reports,Low,P3,25.94,7.56,Unit Test,0,4.7,1958.0,0,R05
D02876,Search,Medium,P3,33.1,8.07,System Test,1,4.8,1846.0,0,R02
D02877,Login,Medium,P2,8.28,2.74,System Test,0,2.0,160.0,0,R13
D02878,Login,Medium,P3,6.88,3.15,UAT,1,3.3,372.0,0,R08
D02879,Login,Medium,P2,23.33,6.42,System Test,0,3.9,1762.0,0,R17
D02880,Payments,Medium,P2,26.47,6.01,UAT,1,6.9,1213.0,1,R18
D02881,Payments,Critical,P1,38.56,12.98,UAT,0,3.3,1794.0,0,R18
D02882,Search,High,P1,27.46,6.71,UAT,1,7.1,1375.0,0,R08
D02883,Payments,Medium,P2,2.75,5.07,UAT,1,7.9,608.0,0,R03
D02884,Login,Medium,P2,2.84,2.86,System Test,1,2.7,433.0,0,R03
D02885,Dashboard,Medium,P1,28.06,8.75,System Test,0,2.3,1507.0,0,R07
D02886,Payments,High,P3,27.8,9.68,Unit Test,0,7.9,1773.0,0,R15
D02887,Reports,Critical,P3,20.73,6.78,UAT,0,9.1,310.0,0,R14
D02888,Payments,High,P2,31.04,,System Test,1,2.5,1569.0,0,R06
D02889,Login,Medium,P2,26.13,9.72,System Test,1,5.6,1818.0,0,R01
D02890,Inventory,Low,P2,5.93,2.79,Unit Test,1,6.6,432.0,1,R09
D02891,Search,High,P3,7.58,3.59,System Test,1,1.0,390.0,1,R02
D02892,Reports,Medium,P2,25.87,8.65,Unit Test,0,4.0,1616.0,1,R20
D02893,Notifications,High,P3,26.43,10.63,System Test,1,5.5,1443.0,0,R19
D02894,Dashboard,Medium,P2,19.08,7.13,UAT,0,2.4,1104.0,0,R08
D02895,Reports,High,P2,29.11,9.77,Unit Test,1,4.6,1718.0,0,R13
D02896,Notifications,Low,P2,23.37,6.88,System Test,0,5.7,1559.0,0,R15
D02897,Login,Low,P3,18.78,6.33,System Test,0,7.9,1824.0,0,R13
D02898,Search,Medium,P3,6.57,3.53,System Test,0,3.9,461.0,0,R18
D02899,Dashboard,High,P3,11.39,5.43,UAT,1,7.7,647.0,0,R17
D02900,Login,Medium,P3,1.0,4.07,Unit Test,0,5.6,130.0,0,R17
D02901,Reports,Critical,P2,28.11,10.06,Unit Test,1,1.1,924.0,0,R20
D02902,Login,High,P3,35.45,10.04,System Test,1,9.0,1786.0,0,R04
D02903,Inventory,Medium,P1,21.11,6.74,System Test,0,4.1,1287.0,0,R20
D02904,Notifications,Medium,P2,19.85,5.59,System Test,0,9.8,883.0,1,R01
D02905,Reports,High,P3,23.67,5.82,UAT,0,5.9,1043.0,0,R07
D02906,Payments,Medium,P1,5.21,7.05,System Test,0,2.7,921.0,1,R04
D02907,Search,High,P2,17.78,7.47,System Test,0,5.2,1234.0,0,R03
D02908,Search,High,P2,24.73,7.98,Unit Test,0,6.8,1213.0,0,R02
D02909,Inventory,Low,P2,12.31,4.15,UAT,1,5.5,1161.0,0,R19
D02910,Payments,Critical,P3,21.99,9.7,Unit Test,1,3.7,1141.0,0,R07
D02911,Login,Medium,P2,22.24,9.71,Unit Test,1,9.8,1870.0,0,R18
D02912,Dashboard,Medium,P3,19.55,6.59,System Test,1,1.9,1061.0,0,R16
D02913,Reports,Low,P1,8.85,,System Test,1,5.1,1212.0,0,R04
D02914,Dashboard,Medium,P3,16.22,4.98,Unit Test,0,2.1,703.0,0,R13
D02915,Payments,Medium,P2,12.65,6.25,System Test,1,1.8,1133.0,0,R05
D02916,Login,High,P3,31.02,10.51,System Test,1,2.9,1965.0,0,R17
D02917,Notifications,Low,P2,27.29,6.5,System Test,0,4.5,1756.0,0,R01
D02918,Login,High,P2,16.75,9.48,System Test,1,5.8,1404.0,0,R02
D02919,Payments,Low,P3,23.62,3.84,UAT,0,2.1,964.0,0,R17
D02920,Notifications,Low,P1,10.45,,System Test,1,7.3,1032.0,0,R05
D02921,Login,High,P3,22.99,10.36,System Test,0,,1661.0,0,R03
D02922,Payments,High,P3,13.68,6.1,UAT,1,2.5,880.0,1,R09
D02923,Notifications,High,P3,10.87,7.22,UAT,1,8.0,940.0,0,R11
D02924,Search,Medium,P3,14.86,5.53,Unit Test,1,5.6,892.0,0,R11
D02925,Reports,Medium,P2,10.91,4.35,System Test,1,8.3,415.0,0,R17
D02926,Search,Low,P3,18.77,4.76,Unit Test,1,6.4,740.0,0,R09
D02927,Reports,Low,P3,30.49,7.31,Unit Test,0,7.7,1860.0,1,R08
D02928,Inventory,Critical,P3,28.27,10.09,System Test,1,4.7,1422.0,1,R16
D02929,Inventory,High,P2,17.39,3.9,System Test,0,4.2,152.0,0,R11
D02930,Notifications,High,P2,24.85,8.16,UAT,0,7.3,1144.0,0,R05
D02931,Notifications,Low,P3,25.97,5.4,UAT,0,8.8,1839.0,0,R04
D02932,Login,Low,P2,12.33,3.08,Unit Test,1,4.3,860.0,0,R09
D02933,Login,Critical,P2,13.25,6.77,UAT,0,9.9,177.0,1,R14
D02934,Reports,Critical,P1,21.1,7.2,System Test,1,5.0,1146.0,0,R08
D02935,Payments,High,P2,17.93,6.08,Unit Test,1,1.8,939.0,0,R05
D02936,Search,Medium,P2,15.29,6.37,Unit Test,1,7.9,900.0,0,R12
D02937,Login,Low,P2,21.41,4.38,System Test,0,2.0,1213.0,0,R11
D02938,Payments,High,P3,26.89,10.68,UAT,1,4.9,1735.0,0,R08
D02939,Search,Low,P3,4.59,3.04,Unit Test,1,4.7,319.0,1,R19
D02940,Dashboard,Medium,P2,25.77,5.01,System Test,1,2.6,817.0,0,R15
D02941,Search,Critical,P1,32.2,11.35,System Test,1,9.8,1967.0,0,R13
D02942,Dashboard,Medium,P3,16.73,2.69,Unit Test,0,8.3,731.0,0,R09
D02943,Login,High,P2,19.27,8.07,Unit Test,1,,1018.0,1,R08
D02944,Inventory,Critical,P3,11.39,5.16,System Test,1,9.8,277.0,0,R07
D02945,Notifications,Low,P3,18.12,5.28,Unit Test,1,3.9,1331.0,0,R14
D02946,Inventory,Low,P2,7.4,2.75,System Test,0,5.2,620.0,1,R09
D02947,Dashboard,Low,P2,22.14,6.0,Unit Test,1,9.1,1867.0,0,R02
D02948,Dashboard,Medium,P3,11.14,5.91,Unit Test,0,7.5,928.0,0,R15
D02949,Notifications,Low,P2,3.14,,System Test,1,8.6,617.0,1,R18
D02950,Payments,Medium,P2,11.68,4.89,System Test,0,4.4,608.0,1,R01
D02951,Login,Low,P3,17.13,8.35,Unit Test,1,7.3,1732.0,0,R14
D02952,Payments,High,P2,33.52,9.51,Unit Test,0,7.7,1297.0,0,R10
D02953,Reports,Medium,P3,20.13,7.15,System Test,1,8.1,823.0,1,R17
D02954,Notifications,Low,P3,,5.02,UAT,1,8.1,1345.0,1,R08
D02955,Search,Medium,P2,14.69,3.3,Unit Test,1,1.8,495.0,0,R14
D02956,Inventory,High,P3,10.64,7.68,UAT,1,3.1,378.0,0,R06
D02957,Search,Critical,P3,3.3,7.88,System Test,1,8.6,146.0,0,R12
D02958,Payments,Low,P2,16.85,5.79,UAT,1,8.1,1348.0,0,R18
D02959,Reports,Medium,P2,24.89,8.79,UAT,1,6.4,1584.0,0,R12
D02960,Notifications,Critical,P3,25.68,8.86,Unit Test,0,9.0,1322.0,1,R18
D02961,Payments,Critical,P3,29.58,10.83,Unit Test,1,1.8,1449.0,0,R07
D02962,Search,Medium,P3,14.23,3.1,System Test,0,7.4,734.0,0,R07
D02963,Reports,Medium,P2,19.09,3.34,System Test,1,2.4,576.0,0,R09
D02964,Inventory,Low,P3,21.25,3.87,System Test,0,6.7,1042.0,0,R18
D02965,Inventory,High,P3,33.31,10.28,UAT,1,4.1,1943.0,0,R03
D02966,Reports,Medium,P3,18.11,5.14,Unit Test,1,2.3,581.0,0,R03
D02967,Login,Medium,P1,8.66,5.13,UAT,1,,565.0,0,R15
D02968,Dashboard,Low,P3,24.11,5.5,Unit Test,1,5.5,1612.0,0,R10
D02969,Inventory,Medium,P2,26.91,4.26,System Test,0,4.3,947.0,0,R19
D02970,Reports,Medium,P2,1.0,3.14,Unit Test,1,2.1,146.0,0,R02
D02971,Inventory,High,P1,38.34,9.32,System Test,1,5.3,1930.0,0,R02
D02972,Search,Critical,P3,16.58,7.41,System Test,1,2.2,219.0,0,R07
D02973,Reports,High,P2,36.48,9.33,System Test,1,6.5,1892.0,0,R03
D02974,Search,Critical,P3,13.7,7.84,System Test,1,5.3,774.0,0,R03
D02975,Notifications,Low,P3,1.0,3.24,UAT,0,3.3,456.0,0,R08
D02976,Login,High,P3,34.46,7.95,System Test,0,5.4,1505.0,0,R15
D02977,Payments,Medium,P3,25.59,6.46,System Test,1,9.5,1012.0,0,R10
D02978,Payments,High,P1,39.02,12.35,System Test,0,5.8,1930.0,0,R03
D02979,Notifications,Low,P3,11.82,4.23,UAT,1,7.2,1420.0,1,R15
D02980,Notifications,Medium,P2,16.84,6.85,Unit Test,1,5.0,1338.0,0,R17
D02981,Reports,Critical,P1,,6.24,System Test,0,6.0,751.0,1,R08
D02982,Reports,Critical,P1,11.43,7.23,Unit Test,0,3.7,364.0,0,R01
D02983,Reports,Medium,P3,16.96,6.49,System Test,1,2.6,815.0,0,R18
D02984,Payments,Low,P1,25.45,7.06,System Test,0,1.9,1216.0,0,R17
D02985,Login,Medium,P2,17.6,6.36,Unit Test,0,7.8,1004.0,0,R03
D02986,Payments,Critical,P2,38.59,10.93,System Test,1,4.7,1661.0,1,R10
D02987,Dashboard,Critical,P2,26.25,8.98,UAT,1,1.6,1311.0,0,R14
D02988,Inventory,Critical,P1,16.34,7.51,Unit Test,1,3.9,643.0,0,R13
D02989,Search,Low,P2,15.05,3.58,System Test,1,5.7,1538.0,1,R19
D02990,Notifications,Low,P2,14.2,4.18,Unit Test,1,3.3,1235.0,0,R03
D02991,Payments,Critical,P2,20.45,6.1,System Test,1,5.1,651.0,1,R03
D02992,Login,Medium,P1,6.84,5.73,Unit Test,1,9.6,904.0,0,R06
D02993,Inventory,High,P1,18.58,9.55,Unit Test,1,4.3,1527.0,0,R14
D02994,Inventory,Medium,P3,2.02,2.82,UAT,1,3.4,167.0,1,R06
D02995,Dashboard,Medium,P3,16.95,5.78,System Test,0,8.9,913.0,0,R03
D02996,Dashboard,High,P2,20.18,8.64,UAT,1,5.5,1139.0,0,R06
D02997,Reports,Medium,P2,19.04,7.25,System Test,0,9.2,1033.0,0,R08
D02998,Payments,Medium,P3,18.64,7.5,Unit Test,1,8.1,1335.0,0,R09
D02999,Login,Medium,P2,9.27,3.58,Unit Test,0,2.6,279.0,0,R15
D03000,Reports,Critical,P2,41.26,10.95,Unit Test,1,2.3,1744.0,0,R12
D03001,Reports,Medium,P3,21.86,5.7,Unit Test,0,2.7,1270.0,0,R14
D03002,Payments,Critical,P3,6.29,8.03,UAT,1,8.5,250.0,1,R16
D03003,Notifications,High,P3,18.06,4.33,System Test,1,5.9,177.0,0,R18
D03004,Search,Low,P1,1.86,2.98,System Test,1,7.1,232.0,0,R07
D03005,Payments,Critical,P1,33.49,11.93,UAT,0,3.0,1982.0,0,R13
D03006,Payments,Low,P3,35.9,6.7,System Test,1,2.3,1853.0,0,R16
D03007,Reports,Low,P3,11.0,7.05,Unit Test,0,8.7,1252.0,0,R07
D03008,Reports,Low,P2,6.54,3.65,System Test,1,4.4,805.0,0,R18
D03009,Reports,Critical,P1,23.56,9.33,Unit Test,0,4.1,1219.0,0,R12
D03010,Dashboard,Medium,P3,8.64,4.29,Unit Test,0,2.4,428.0,0,R11
D03011,Notifications,Medium,P3,24.35,,UAT,1,2.9,1575.0,0,R17
D03012,Reports,Medium,P2,2.33,5.74,System Test,0,3.7,414.0,0,R16
D03013,Login,Low,P2,13.15,4.8,UAT,1,9.7,1302.0,0,R08
D03014,Payments,Critical,P1,27.75,8.95,UAT,0,3.2,193.0,0,R12
D03015,Notifications,Medium,P2,12.47,4.37,System Test,1,8.6,514.0,1,R08
D03016,Payments,Critical,P3,18.75,11.74,System Test,1,9.8,1272.0,0,R18
D03017,Search,Critical,P1,27.17,8.79,System Test,0,2.8,1392.0,0,R02
D03018,Reports,Medium,P2,26.15,8.62,System Test,0,3.7,1634.0,0,R06
D03019,Payments,High,P2,15.72,7.11,System Test,1,3.5,899.0,0,R09
D03020,Dashboard,Low,P2,1.0,3.32,Unit Test,1,4.9,466.0,0,R16
D03021,Notifications,High,P1,38.55,10.71,Unit Test,0,3.7,1861.0,0,R04
D03022,Dashboard,High,P1,31.04,5.82,System Test,1,4.8,1096.0,1,R05
D03023,Search,Low,P2,5.68,1.82,System Test,0,5.8,221.0,0,R13
D03024,Inventory,Low,P2,26.33,,Unit Test,1,8.1,1824.0,0,R08
D03025,Dashboard,Critical,P2,23.32,10.1,Unit Test,1,5.7,1175.0,1,R15
D03026,Login,Critical,P3,1.0,5.89,UAT,1,8.5,476.0,0,R15
D03027,Search,Low,P2,9.6,3.5,System Test,0,5.4,641.0,0,R03
D03028,Notifications,Medium,P2,12.27,7.02,System Test,0,9.0,436.0,0,R03
D03029,Notifications,Low,P2,15.74,5.29,UAT,1,2.9,1477.0,0,R16
D03030,Login,Low,P3,21.33,8.1,System Test,1,8.2,1752.0,1,R04
D03031,Login,Critical,P3,35.89,10.72,Unit Test,1,9.0,1926.0,0,R02
D03032,Dashboard,Medium,P3,7.2,5.45,System Test,1,4.9,574.0,0,R06
D03033,Notifications,High,P3,19.04,9.98,System Test,1,1.8,1443.0,1,R18
D03034,Dashboard,Medium,P1,32.67,7.86,Unit Test,0,7.3,1677.0,0,R05
D03035,Dashboard,High,P2,25.15,6.21,System Test,0,3.0,867.0,1,R13
D03036,Login,High,P3,27.27,7.26,System Test,0,7.3,1198.0,0,R09
D03037,Payments,Critical,P2,37.4,11.33,System Test,1,5.6,1933.0,0,R05
D03038,Payments,Medium,P2,13.25,6.17,Unit Test,1,5.5,660.0,0,R06
D03039,Search,Medium,P2,2.78,3.96,UAT,0,,237.0,0,R09
D03040,Reports,Low,P1,7.15,2.93,Unit Test,0,8.4,692.0,0,R09
D03041,Search,Critical,P1,28.14,12.67,Unit Test,1,8.9,1811.0,0,R18
D03042,Dashboard,Low,P3,9.11,3.76,System Test,1,8.1,1325.0,0,R05
D03043,Notifications,Medium,P2,23.05,7.97,UAT,1,5.9,1694.0,0,R06
D03044,Reports,High,P2,14.97,3.16,UAT,1,,132.0,0,R18
D03045,Login,Low,P3,26.85,6.34,System Test,1,4.8,1588.0,0,R07
D03046,Reports,Medium,P3,6.7,6.9,UAT,1,6.3,792.0,0,R19
D03047,Reports,Medium,P2,22.82,5.77,Unit Test,0,4.6,914.0,1,R20
D03048,Login,Low,P3,10.57,6.03,Unit Test,1,8.7,903.0,1,R08
D03049,Search,Critical,P2,27.87,10.89,Unit Test,1,2.7,1051.0,0,R08
D03050,Login,Medium,P3,30.06,6.62,UAT,1,5.5,1055.0,0,R19
D03051,Login,Critical,P3,16.11,9.86,System Test,0,,903.0,0,R04
D03052,Search,High,P1,29.05,9.15,UAT,1,,1172.0,1,R15
D03053,Login,Critical,P1,24.95,10.14,System Test,0,9.2,1250.0,0,R18
D03054,Dashboard,High,P3,19.38,7.88,UAT,1,8.6,955.0,0,R03
D03055,Search,Low,P2,11.71,5.46,Unit Test,1,5.2,1430.0,0,R10
D03056,Inventory,Low,P1,3.36,4.23,UAT,0,8.7,832.0,0,R18
D03057,Payments,High,P3,28.03,12.22,Unit Test,1,5.6,1909.0,1,R10
D03058,Reports,High,P2,24.35,8.6,System Test,0,9.9,1679.0,0,R01
D03059,Payments,Low,P1,18.5,5.45,Unit Test,1,5.6,1204.0,0,R09
D03060,Search,Medium,P2,21.19,4.96,UAT,0,9.4,1115.0,0,R09
D03061,Dashboard,Medium,P3,33.22,8.48,System Test,1,3.1,1610.0,0,R09
D03062,Login,Critical,P3,17.92,8.91,System Test,1,3.4,1037.0,0,R04
D03063,Search,Critical,P2,42.64,11.62,UAT,0,7.0,1896.0,0,R13
D03064,Inventory,High,P1,31.13,9.53,Unit Test,0,6.6,1681.0,0,R10
D03065,Payments,Medium,P3,,3.8,System Test,1,7.0,290.0,0,R05
D03066,Notifications,High,P1,15.08,6.68,System Test,1,7.9,725.0,0,R05
D03067,Notifications,Low,P2,9.09,5.98,UAT,1,6.7,1113.0,0,R15
D03068,Dashboard,Critical,P1,36.02,11.44,Unit Test,0,1.6,1942.0,0,R19
D03069,Dashboard,High,P1,8.73,6.22,Unit Test,1,7.6,579.0,0,R17
D03070,Notifications,High,P3,13.09,5.8,System Test,0,6.5,654.0,0,R16
D03071,Dashboard,High,P3,30.02,10.84,Unit Test,1,4.5,1879.0,0,R13
D03072,Notifications,Critical,P1,11.4,6.91,Unit Test,0,6.2,154.0,0,R19
D03073,Inventory,Medium,P3,3.65,1.7,System Test,1,1.5,279.0,0,R20
D03074,Payments,Medium,P1,26.55,9.01,Unit Test,0,4.7,1829.0,0,R16
D03075,Payments,Medium,P3,21.55,6.79,System Test,0,6.3,1514.0,0,R13
D03076,Inventory,Critical,P2,30.86,10.01,Unit Test,1,1.4,1317.0,0,R15
D03077,Payments,Medium,P3,14.95,4.43,System Test,0,3.2,1037.0,0,R07
D03078,Reports,Medium,P2,1.02,4.32,UAT,1,2.3,181.0,0,R20
D03079,Search,Low,P3,23.06,7.71,Unit Test,1,9.3,1826.0,0,R13
D03080,Notifications,Medium,P3,19.52,6.79,System Test,1,1.8,1574.0,0,R06
D03081,Notifications,Medium,P1,19.93,6.3,UAT,1,4.2,1019.0,0,R10
D03082,Search,Medium,P1,1.0,2.65,Unit Test,1,8.0,151.0,0,R10
D03083,Dashboard,High,P2,2.99,3.73,System Test,1,2.3,145.0,0,R15
D03084,Inventory,Low,P2,7.99,3.05,System Test,1,6.8,659.0,0,R11
D03085,Inventory,Critical,P3,44.89,11.87,System Test,0,9.0,1996.0,1,R20
D03086,Dashboard,Medium,P1,29.19,6.3,Unit Test,0,7.7,1345.0,1,R03
D03087,Inventory,High,P2,28.28,8.94,System Test,1,6.8,1498.0,0,R14
D03088,Payments,High,P1,29.62,8.37,System Test,0,8.9,1034.0,0,R15
D03089,Payments,Medium,P3,25.23,6.97,UAT,1,3.6,1182.0,0,R17
D03090,Dashboard,High,P2,9.8,6.81,System Test,1,7.3,366.0,1,R14
D03091,Inventory,Low,P2,15.43,7.41,System Test,0,7.2,1615.0,1,R16
D03092,Payments,Critical,P3,35.04,10.76,System Test,1,2.7,1788.0,1,R09
D03093,Notifications,Medium,P2,26.21,9.04,System Test,0,3.4,1633.0,0,R10
D03094,Login,High,P3,26.72,10.35,Unit Test,1,1.1,1765.0,0,R14
D03095,Reports,Low,P2,29.85,6.66,System Test,0,5.5,1721.0,0,R15
D03096,Reports,Critical,P1,8.16,5.74,System Test,0,7.9,117.0,0,R08
D03097,Payments,High,P2,33.02,9.1,UAT,0,8.5,1372.0,0,R01
D03098,Inventory,High,P2,44.12,11.18,System Test,1,6.5,1903.0,0,R11
